,Met 1,Met 1,Met 1,Met 1,Met 1,Met 1,Met 1,Met 2,Met 2,Met 2,Met 2,Met 2,Met 2,Met 2,Skid A,Skid A,Skid B,Skid B,Skid C,Skid C,Skid D,Skid D,Skid A,Skid A,Skid B,Skid B,Skid C,Skid C,Skid D,Skid D,mtr
10/10/17 12:25,940.1212496,940.1212496,,25.21427767,,,,934.7570983,934.7570983,,25.21427767,,,,,,,,,,,,,,,,,,,,
10/10/17 12:30,932.3222004,932.3222004,,25.19202989,,,,931.498826,931.498826,,25.19202989,,,,,,,,,,,,,,,,,,,,
10/10/17 12:35,927.4089774,927.4089774,,25.335055,,,,935.8082899,935.8082899,,25.335055,,,,,,,,,,,,,,,,,,,,
10/10/17 12:40,934.718388,934.718388,,25.14806899,,,,926.1441766,926.1441766,,25.14806899,,,,,,,,,,,,,,,,,,,,
10/10/17 12:45,934.2655163,934.2655163,,25.1965558,,,,926.4185096,926.4185096,,25.1965558,,,,,,,,,,,,,,,,,,,,
10/10/17 12:50,931.7189228,931.7189228,,25.10021901,,,,927.5065252,927.5065252,,25.10021901,,,,,,,,,,,,,,,,,,,,
10/10/17 12:55,918.4734213,918.4734213,,25.06286114,,,,915.7615461,915.7615461,,25.06286114,,,,,,,,,,,,,,,,,,,,
10/10/17 13:00,918.1179367,918.1179367,,25.34474385,,,,918.5955182,918.5955182,,25.34474385,,,,,,,,,,,,,,,,,,,,
10/10/17 13:05,897.7969666,897.7969666,,25.58091027,,,,903.2267007,903.2267007,,25.58091027,,,,,,,,,,,,,,,,,,,,
10/10/17 13:10,886.1266029,886.1266029,,25.42203589,,,,888.9366881,888.9366881,,25.42203589,,,,,,,,,,,,,,,,,,,,
10/10/17 13:15,872.8528046,872.8528046,,25.44049328,,,,884.06876,884.06876,,25.44049328,,,,,,,,,,,,,,,,,,,,
10/10/17 13:20,871.4448898,871.4448898,,25.36576342,,,,863.1569391,863.1569391,,25.36576342,,,,,,,,,,,,,,,,,,,,
10/10/17 13:25,846.8156996,846.8156996,,25.18883433,,,,846.9008616,846.9008616,,25.18883433,,,,,,,,,,,,,,,,,,,,
10/10/17 13:30,842.4098526,842.4098526,,25.44613117,,,,841.6669498,841.6669498,,25.44613117,,,,,,,,,,,,,,,,,,,,
10/10/17 13:35,742.5332431,742.5332431,,25.29004275,,,,741.7334207,741.7334207,,25.29004275,,,,,,,,,,,,,,,,,,,,
10/10/17 13:40,649.1745131,649.1745131,,25.38305684,,,,647.0162586,647.0162586,,25.38305684,,,,,,,,,,,,,,,,,,,,
10/10/17 13:45,512.7250774,512.7250774,,25.43249727,,,,514.8104274,514.8104274,,25.43249727,,,,,,,,,,,,,,,,,,,,
10/10/17 13:50,384.7028187,384.7028187,,25.08999932,,,,384.6116942,384.6116942,,25.08999932,,,,,,,,,,,,,,,,,,,,
10/10/17 13:55,351.8508051,351.8508051,,25.35149292,,,,352.9204076,352.9204076,,25.35149292,,,,,,,,,,,,,,,,,,,,
10/10/17 14:00,322.1068555,322.1068555,,25.42156587,,,,321.7253677,321.7253677,,25.42156587,,,,,,,,,,,,,,,,,,,,
10/10/17 14:05,439.3278075,439.3278075,,25.60543448,,,,439.2364414,439.2364414,,25.60543448,,,,,,,,,,,,,,,,,,,,
10/10/17 14:10,535.8613255,535.8613255,,25.52804605,,,,542.6845303,542.6845303,,25.52804605,,,,,,,,,,,,,,,,,,,,
10/10/17 14:15,591.0816619,591.0816619,,25.617407,,,,584.8653778,584.8653778,,25.617407,,,,,,,,,,,,,,,,,,,,
10/10/17 14:20,631.2819808,631.2819808,,25.36119399,,,,632.6287097,632.6287097,,25.36119399,,,,,,,,,,,,,,,,,,,,
10/10/17 14:25,581.8790074,581.8790074,,25.48759729,,,,572.4825029,572.4825029,,25.48759729,,,,,,,,,,,,,,,,,,,,
10/10/17 14:30,525.3238126,525.3238126,,25.54699954,,,,526.8026347,526.8026347,,25.54699954,,,,,,,,,,,,,,,,,,,,
10/10/17 14:35,391.616296,391.616296,,25.79979574,,,,392.1694243,392.1694243,,25.79979574,,,,,,,,,,,,,,,,,,,,
10/10/17 14:40,267.0932048,267.0932048,,25.61843524,,,,269.7052366,269.7052366,,25.61843524,,,,,,,,,,,,,,,,,,,,
10/10/17 14:45,226.9488317,226.9488317,,25.8363939,,,,223.8297186,223.8297186,,25.8363939,,,,,,,,,,,,,,,,,,,,
10/10/17 14:50,184.9824766,184.9824766,,25.65540105,,,,187.276421,187.276421,,25.65540105,,,,,,,,,,,,,,,,,,,,
10/10/17 14:55,387.6115608,387.6115608,,26.04493714,,,,388.2301119,388.2301119,,26.04493714,,,,,,,,,,,,,,,,,,,,
10/10/17 15:00,585.4110375,585.4110375,,26.0185436,,,,584.2413546,584.2413546,,26.0185436,,,,,,,,,,,,,,,,,,,,
10/10/17 15:05,409.8780894,409.8780894,,25.6651663,,,,409.6010449,409.6010449,,25.6651663,,,,,,,,,,,,,,,,,,,,
10/10/17 15:10,240.8616818,240.8616818,,25.53732123,,,,240.0156168,240.0156168,,25.53732123,,,,,,,,,,,,,,,,,,,,
10/10/17 15:15,178.488299,178.488299,,25.52214198,,,,178.3508182,178.3508182,,25.52214198,,,,,,,,,,,,,,,,,,,,
10/10/17 15:20,117.7714537,117.7714537,,25.70033828,,,,117.8849106,117.8849106,,25.70033828,,,,,,,,,,,,,,,,,,,,
10/10/17 15:25,239.2977332,239.2977332,,25.80828157,,,,241.5761346,241.5761346,,25.80828157,,,,,,,,,,,,,,,,,,,,
10/10/17 15:30,352.7186339,352.7186339,,25.42913744,,,,355.1449025,355.1449025,,25.42913744,,,,,,,,,,,,,,,,,,,,
10/10/17 15:35,232.4702263,232.4702263,,25.4873904,,,,234.5220457,234.5220457,,25.4873904,,,,,,,,,,,,,,,,,,,,
10/10/17 15:40,124.0185521,124.0185521,,25.67413261,,,,122.6539228,122.6539228,,25.67413261,,,,,,,,,,,,,,,,,,,,
10/10/17 15:45,253.414261,253.414261,,25.66503189,,,,254.9038166,254.9038166,,25.66503189,,,,,,,,,,,,,,,,,,,,
10/10/17 15:50,371.1138325,371.1138325,,25.56316401,,,,371.1273432,371.1273432,,25.56316401,,,,,,,,,,,,,,,,,,,,
10/10/17 15:55,330.2721736,330.2721736,,25.61892673,,,,330.2304207,330.2304207,,25.61892673,,,,,,,,,,,,,,,,,,,,
10/10/17 16:00,283.2303336,283.2303336,,25.25643177,,,,287.7516776,287.7516776,,25.25643177,,,,,,,,,,,,,,,,,,,,
10/10/17 16:05,226.0504159,226.0504159,,25.42870707,,,,226.1400393,226.1400393,,25.42870707,,,,,,,,,,,,,,,,,,,,
10/10/17 16:10,171.2612661,171.2612661,,25.25434775,,,,171.8454381,171.8454381,,25.25434775,,,,,,,,,,,,,,,,,,,,
10/10/17 16:15,187.4574828,187.4574828,,24.70537146,,,,186.2406179,186.2406179,,24.70537146,,,,,,,,,,,,,,,,,,,,
10/10/17 16:20,195.588234,195.588234,,24.94391622,,,,197.3051317,197.3051317,,24.94391622,,,,,,,,,,,,,,,,,,,,
10/10/17 16:25,210.4631694,210.4631694,,24.62320495,,,,212.9607278,212.9607278,,24.62320495,,,,,,,,,,,,,,,,,,,,
10/10/17 16:30,220.1723306,220.1723306,,24.49334861,,,,218.8786256,218.8786256,,24.49334861,,,,,,,,,,,,,,,,,,,,
10/10/17 16:35,198.709584,198.709584,,24.30227212,,,,198.3785115,198.3785115,,24.30227212,,,,,,,,,,,,,,,,,,,,
10/10/17 16:40,176.1141858,176.1141858,,24.40603828,,,,174.8938696,174.8938696,,24.40603828,,,,,,,,,,,,,,,,,,,,
10/10/17 16:45,101.9182144,101.9182144,,24.14116071,,,,101.4249386,101.4249386,,24.14116071,,,,,,,,,,,,,,,,,,,,
10/10/17 16:50,42.18614293,42.18614293,,23.92450229,,,,42.4988495,42.4988495,,23.92450229,,,,,,,,,,,,,,,,,,,,
10/10/17 16:55,61.60512839,61.60512839,,23.61448301,,,,61.60323514,61.60323514,,23.61448301,,,,,,,,,,,,,,,,,,,,
10/10/17 17:00,72.4035614,72.4035614,,23.65940284,,,,71.58041662,71.58041662,,23.65940284,,,,,,,,,,,,,,,,,,,,
10/10/17 17:05,52.2447997,52.2447997,,23.71072475,,,,52.24892527,52.24892527,,23.71072475,,,,,,,,,,,,,,,,,,,,
10/10/17 17:10,35.76715935,35.76715935,,23.38152281,,,,35.70312358,35.70312358,,23.38152281,,,,,,,,,,,,,,,,,,,,
10/10/17 17:15,41.87116571,41.87116571,,23.02450961,,,,41.79906238,41.79906238,,23.02450961,,,,,,,,,,,,,,,,,,,,
10/10/17 17:20,45.98471947,45.98471947,,22.74646088,,,,46.13464565,46.13464565,,22.74646088,,,,,,,,,,,,,,,,,,,,
10/10/17 17:25,38.75868025,38.75868025,,22.7389675,,,,39.10721735,39.10721735,,22.7389675,,,,,,,,,,,,,,,,,,,,
10/10/17 17:30,32.20688335,32.20688335,,22.66485466,,,,31.96952735,31.96952735,,22.66485466,,,,,,,,,,,,,,,,,,,,
10/10/17 17:35,29.76405889,29.76405889,,22.40701179,,,,29.33057194,29.33057194,,22.40701179,,,,,,,,,,,,,,,,,,,,
10/10/17 17:40,26.15111512,26.15111512,,22.1130836,,,,26.01178772,26.01178772,,22.1130836,,,,,,,,,,,,,,,,,,,,
10/10/17 17:45,15.78934467,15.78934467,,21.84696941,,,,15.92886251,15.92886251,,21.84696941,,,,,,,,,,,,,,,,,,,,
10/10/17 17:50,8.098141845,8.098141845,,21.84492338,,,,8.142278351,8.142278351,,21.84492338,,,,,,,,,,,,,,,,,,,,
10/10/17 17:55,5.116470451,5.116470451,,21.53568194,,,,5.178865627,5.178865627,,21.53568194,,,,,,,,,,,,,,,,,,,,
10/10/17 18:00,0,0,,21.32476651,,,,0,0,,21.32476651,,,,,,,,,,,,,,,,,,,,
10/10/17 18:05,0,0,,21.24786563,,,,0,0,,21.24786563,,,,,,,,,,,,,,,,,,,,
10/10/17 18:10,0,0,,21.38745366,,,,0,0,,21.38745366,,,,,,,,,,,,,,,,,,,,
10/10/17 18:15,0,0,,21.3369828,,,,0,0,,21.3369828,,,,,,,,,,,,,,,,,,,,
10/10/17 18:20,0,0,,21.22918511,,,,0,0,,21.22918511,,,,,,,,,,,,,,,,,,,,
10/10/17 18:25,0,0,,21.18244555,,,,0,0,,21.18244555,,,,,,,,,,,,,,,,,,,,
10/10/17 18:30,0,0,,20.9226341,,,,0,0,,20.9226341,,,,,,,,,,,,,,,,,,,,
10/10/17 18:35,0,0,,20.75104889,,,,0,0,,20.75104889,,,,,,,,,,,,,,,,,,,,
10/10/17 18:40,0,0,,20.61645332,,,,0,0,,20.61645332,,,,,,,,,,,,,,,,,,,,
10/10/17 18:45,0,0,,20.66426062,,,,0,0,,20.66426062,,,,,,,,,,,,,,,,,,,,
10/10/17 18:50,0,0,,20.590167,,,,0,0,,20.590167,,,,,,,,,,,,,,,,,,,,
10/10/17 18:55,0,0,,20.36127204,,,,0,0,,20.36127204,,,,,,,,,,,,,,,,,,,,
10/10/17 19:00,0,0,,20.57759226,,,,0,0,,20.57759226,,,,,,,,,,,,,,,,,,,,
10/10/17 19:05,0,0,,20.37427183,,,,0,0,,20.37427183,,,,,,,,,,,,,,,,,,,,
10/10/17 19:10,0,0,,20.09513433,,,,0,0,,20.09513433,,,,,,,,,,,,,,,,,,,,
10/10/17 19:15,0,0,,19.99371407,,,,0,0,,19.99371407,,,,,,,,,,,,,,,,,,,,
10/10/17 19:20,0,0,,20.01611765,,,,0,0,,20.01611765,,,,,,,,,,,,,,,,,,,,
10/10/17 19:25,0,0,,19.97544245,,,,0,0,,19.97544245,,,,,,,,,,,,,,,,,,,,
10/10/17 19:30,0,0,,19.9317765,,,,0,0,,19.9317765,,,,,,,,,,,,,,,,,,,,
10/10/17 19:35,0,0,,19.59885006,,,,0,0,,19.59885006,,,,,,,,,,,,,,,,,,,,
10/10/17 19:40,0,0,,19.56303844,,,,0,0,,19.56303844,,,,,,,,,,,,,,,,,,,,
10/10/17 19:45,0,0,,19.55308482,,,,0,0,,19.55308482,,,,,,,,,,,,,,,,,,,,
10/10/17 19:50,0,0,,19.2689867,,,,0,0,,19.2689867,,,,,,,,,,,,,,,,,,,,
10/10/17 19:55,0,0,,19.41658008,,,,0,0,,19.41658008,,,,,,,,,,,,,,,,,,,,
10/10/17 20:00,0,0,,19.19883822,,,,0,0,,19.19883822,,,,,,,,,,,,,,,,,,,,
10/10/17 20:05,0,0,,19.12117536,,,,0,0,,19.12117536,,,,,,,,,,,,,,,,,,,,
10/10/17 20:10,0,0,,19.04960121,,,,0,0,,19.04960121,,,,,,,,,,,,,,,,,,,,
10/10/17 20:15,0,0,,19.01656687,,,,0,0,,19.01656687,,,,,,,,,,,,,,,,,,,,
10/10/17 20:20,0,0,,19.19093539,,,,0,0,,19.19093539,,,,,,,,,,,,,,,,,,,,
10/10/17 20:25,0,0,,18.81325332,,,,0,0,,18.81325332,,,,,,,,,,,,,,,,,,,,
10/10/17 20:30,0,0,,18.95120909,,,,0,0,,18.95120909,,,,,,,,,,,,,,,,,,,,
10/10/17 20:35,0,0,,18.90094069,,,,0,0,,18.90094069,,,,,,,,,,,,,,,,,,,,
10/10/17 20:40,0,0,,18.72069914,,,,0,0,,18.72069914,,,,,,,,,,,,,,,,,,,,
10/10/17 20:45,0,0,,18.67937788,,,,0,0,,18.67937788,,,,,,,,,,,,,,,,,,,,
10/10/17 20:50,0,0,,18.79613057,,,,0,0,,18.79613057,,,,,,,,,,,,,,,,,,,,
10/10/17 20:55,0,0,,18.62343939,,,,0,0,,18.62343939,,,,,,,,,,,,,,,,,,,,
10/10/17 21:00,0,0,,18.8591869,,,,0,0,,18.8591869,,,,,,,,,,,,,,,,,,,,
10/10/17 21:05,0,0,,18.56104431,,,,0,0,,18.56104431,,,,,,,,,,,,,,,,,,,,
10/10/17 21:10,0,0,,18.68480691,,,,0,0,,18.68480691,,,,,,,,,,,,,,,,,,,,
10/10/17 21:15,0,0,,18.38916157,,,,0,0,,18.38916157,,,,,,,,,,,,,,,,,,,,
10/10/17 21:20,0,0,,18.19426126,,,,0,0,,18.19426126,,,,,,,,,,,,,,,,,,,,
10/10/17 21:25,0,0,,18.41549469,,,,0,0,,18.41549469,,,,,,,,,,,,,,,,,,,,
10/10/17 21:30,0,0,,18.04015399,,,,0,0,,18.04015399,,,,,,,,,,,,,,,,,,,,
10/10/17 21:35,0,0,,18.11512454,,,,0,0,,18.11512454,,,,,,,,,,,,,,,,,,,,
10/10/17 21:40,0,0,,17.99754838,,,,0,0,,17.99754838,,,,,,,,,,,,,,,,,,,,
10/10/17 21:45,0,0,,17.84103302,,,,0,0,,17.84103302,,,,,,,,,,,,,,,,,,,,
10/10/17 21:50,0,0,,17.69167089,,,,0,0,,17.69167089,,,,,,,,,,,,,,,,,,,,
10/10/17 21:55,0,0,,17.77542024,,,,0,0,,17.77542024,,,,,,,,,,,,,,,,,,,,
10/10/17 22:00,0,0,,17.60932133,,,,0,0,,17.60932133,,,,,,,,,,,,,,,,,,,,
10/10/17 22:05,0,0,,17.61488548,,,,0,0,,17.61488548,,,,,,,,,,,,,,,,,,,,
10/10/17 22:10,0,0,,17.39946742,,,,0,0,,17.39946742,,,,,,,,,,,,,,,,,,,,
10/10/17 22:15,0,0,,17.35921942,,,,0,0,,17.35921942,,,,,,,,,,,,,,,,,,,,
10/10/17 22:20,0,0,,17.17776889,,,,0,0,,17.17776889,,,,,,,,,,,,,,,,,,,,
10/10/17 22:25,0,0,,16.9957029,,,,0,0,,16.9957029,,,,,,,,,,,,,,,,,,,,
10/10/17 22:30,0,0,,16.69025597,,,,0,0,,16.69025597,,,,,,,,,,,,,,,,,,,,
10/10/17 22:35,0,0,,16.73736585,,,,0,0,,16.73736585,,,,,,,,,,,,,,,,,,,,
10/10/17 22:40,0,0,,16.36516392,,,,0,0,,16.36516392,,,,,,,,,,,,,,,,,,,,
10/10/17 22:45,0,0,,16.23768889,,,,0,0,,16.23768889,,,,,,,,,,,,,,,,,,,,
10/10/17 22:50,0,0,,16.26126953,,,,0,0,,16.26126953,,,,,,,,,,,,,,,,,,,,
10/10/17 22:55,0,0,,16.01388112,,,,0,0,,16.01388112,,,,,,,,,,,,,,,,,,,,
10/10/17 23:00,0,0,,15.91222552,,,,0,0,,15.91222552,,,,,,,,,,,,,,,,,,,,
10/10/17 23:05,0,0,,15.99250816,,,,0,0,,15.99250816,,,,,,,,,,,,,,,,,,,,
10/10/17 23:10,0,0,,15.9078125,,,,0,0,,15.9078125,,,,,,,,,,,,,,,,,,,,
10/10/17 23:15,0,0,,16.08942723,,,,0,0,,16.08942723,,,,,,,,,,,,,,,,,,,,
10/10/17 23:20,0,0,,16.0778243,,,,0,0,,16.0778243,,,,,,,,,,,,,,,,,,,,
10/10/17 23:25,0,0,,16.24834141,,,,0,0,,16.24834141,,,,,,,,,,,,,,,,,,,,
10/10/17 23:30,0,0,,16.36366749,,,,0,0,,16.36366749,,,,,,,,,,,,,,,,,,,,
10/10/17 23:35,0,0,,16.18548432,,,,0,0,,16.18548432,,,,,,,,,,,,,,,,,,,,
10/10/17 23:40,0,0,,16.28625113,,,,0,0,,16.28625113,,,,,,,,,,,,,,,,,,,,
10/10/17 23:45,0,0,,16.33066204,,,,0,0,,16.33066204,,,,,,,,,,,,,,,,,,,,
10/10/17 23:50,0,0,,16.36008215,,,,0,0,,16.36008215,,,,,,,,,,,,,,,,,,,,
10/10/17 23:55,0,0,,16.44949994,,,,0,0,,16.44949994,,,,,,,,,,,,,,,,,,,,
10/11/17 0:00,0,0,,16.64935335,,,,0,0,,16.64935335,,,,,,,,,,,,,,,,,,,,
10/11/17 0:05,0,0,,16.46660773,,,,0,0,,16.46660773,,,,,,,,,,,,,,,,,,,,
10/11/17 0:10,0,0,,16.38838852,,,,0,0,,16.38838852,,,,,,,,,,,,,,,,,,,,
10/11/17 0:15,0,0,,16.46993128,,,,0,0,,16.46993128,,,,,,,,,,,,,,,,,,,,
10/11/17 0:20,0,0,,16.5132438,,,,0,0,,16.5132438,,,,,,,,,,,,,,,,,,,,
10/11/17 0:25,0,0,,16.45395077,,,,0,0,,16.45395077,,,,,,,,,,,,,,,,,,,,
10/11/17 0:30,0,0,,16.67750427,,,,0,0,,16.67750427,,,,,,,,,,,,,,,,,,,,
10/11/17 0:35,0,0,,16.63705595,,,,0,0,,16.63705595,,,,,,,,,,,,,,,,,,,,
10/11/17 0:40,0,0,,16.60380305,,,,0,0,,16.60380305,,,,,,,,,,,,,,,,,,,,
10/11/17 0:45,0,0,,16.48486102,,,,0,0,,16.48486102,,,,,,,,,,,,,,,,,,,,
10/11/17 0:50,0,0,,16.62574551,,,,0,0,,16.62574551,,,,,,,,,,,,,,,,,,,,
10/11/17 0:55,0,0,,16.59316919,,,,0,0,,16.59316919,,,,,,,,,,,,,,,,,,,,
10/11/17 1:00,0,0,,16.63364114,,,,0,0,,16.63364114,,,,,,,,,,,,,,,,,,,,
10/11/17 1:05,0,0,,16.35217521,,,,0,0,,16.35217521,,,,,,,,,,,,,,,,,,,,
10/11/17 1:10,0,0,,16.30692527,,,,0,0,,16.30692527,,,,,,,,,,,,,,,,,,,,
10/11/17 1:15,0,0,,16.14296228,,,,0,0,,16.14296228,,,,,,,,,,,,,,,,,,,,
10/11/17 1:20,0,0,,16.16826898,,,,0,0,,16.16826898,,,,,,,,,,,,,,,,,,,,
10/11/17 1:25,0,0,,16.0671628,,,,0,0,,16.0671628,,,,,,,,,,,,,,,,,,,,
10/11/17 1:30,0,0,,15.90797396,,,,0,0,,15.90797396,,,,,,,,,,,,,,,,,,,,
10/11/17 1:35,0,0,,15.82572349,,,,0,0,,15.82572349,,,,,,,,,,,,,,,,,,,,
10/11/17 1:40,0,0,,15.69184039,,,,0,0,,15.69184039,,,,,,,,,,,,,,,,,,,,
10/11/17 1:45,0,0,,15.79377153,,,,0,0,,15.79377153,,,,,,,,,,,,,,,,,,,,
10/11/17 1:50,0,0,,15.62864699,,,,0,0,,15.62864699,,,,,,,,,,,,,,,,,,,,
10/11/17 1:55,0,0,,15.4572788,,,,0,0,,15.4572788,,,,,,,,,,,,,,,,,,,,
10/11/17 2:00,0,0,,15.3933661,,,,0,0,,15.3933661,,,,,,,,,,,,,,,,,,,,
10/11/17 2:05,0,0,,15.49140927,,,,0,0,,15.49140927,,,,,,,,,,,,,,,,,,,,
10/11/17 2:10,0,0,,15.38683163,,,,0,0,,15.38683163,,,,,,,,,,,,,,,,,,,,
10/11/17 2:15,0,0,,15.23581935,,,,0,0,,15.23581935,,,,,,,,,,,,,,,,,,,,
10/11/17 2:20,0,0,,15.29924579,,,,0,0,,15.29924579,,,,,,,,,,,,,,,,,,,,
10/11/17 2:25,0,0,,15.32681869,,,,0,0,,15.32681869,,,,,,,,,,,,,,,,,,,,
10/11/17 2:30,0,0,,15.10900417,,,,0,0,,15.10900417,,,,,,,,,,,,,,,,,,,,
10/11/17 2:35,0,0,,15.12320601,,,,0,0,,15.12320601,,,,,,,,,,,,,,,,,,,,
10/11/17 2:40,0,0,,14.97928525,,,,0,0,,14.97928525,,,,,,,,,,,,,,,,,,,,
10/11/17 2:45,0,0,,14.95797044,,,,0,0,,14.95797044,,,,,,,,,,,,,,,,,,,,
10/11/17 2:50,0,0,,14.8016948,,,,0,0,,14.8016948,,,,,,,,,,,,,,,,,,,,
10/11/17 2:55,0,0,,14.75668327,,,,0,0,,14.75668327,,,,,,,,,,,,,,,,,,,,
10/11/17 3:00,0,0,,14.74980821,,,,0,0,,14.74980821,,,,,,,,,,,,,,,,,,,,
10/11/17 3:05,0,0,,14.77460899,,,,0,0,,14.77460899,,,,,,,,,,,,,,,,,,,,
10/11/17 3:10,0,0,,14.82207602,,,,0,0,,14.82207602,,,,,,,,,,,,,,,,,,,,
10/11/17 3:15,0,0,,14.93802811,,,,0,0,,14.93802811,,,,,,,,,,,,,,,,,,,,
10/11/17 3:20,0,0,,14.90659698,,,,0,0,,14.90659698,,,,,,,,,,,,,,,,,,,,
10/11/17 3:25,0,0,,14.76823054,,,,0,0,,14.76823054,,,,,,,,,,,,,,,,,,,,
10/11/17 3:30,0,0,,14.83630581,,,,0,0,,14.83630581,,,,,,,,,,,,,,,,,,,,
10/11/17 3:35,0,0,,14.9242694,,,,0,0,,14.9242694,,,,,,,,,,,,,,,,,,,,
10/11/17 3:40,0,0,,14.73212374,,,,0,0,,14.73212374,,,,,,,,,,,,,,,,,,,,
10/11/17 3:45,0,0,,14.70097283,,,,0,0,,14.70097283,,,,,,,,,,,,,,,,,,,,
10/11/17 3:50,0,0,,14.73562929,,,,0,0,,14.73562929,,,,,,,,,,,,,,,,,,,,
10/11/17 3:55,0,0,,14.79915316,,,,0,0,,14.79915316,,,,,,,,,,,,,,,,,,,,
10/11/17 4:00,0,0,,14.73526465,,,,0,0,,14.73526465,,,,,,,,,,,,,,,,,,,,
10/11/17 4:05,0,0,,14.89138549,,,,0,0,,14.89138549,,,,,,,,,,,,,,,,,,,,
10/11/17 4:10,0,0,,14.76250514,,,,0,0,,14.76250514,,,,,,,,,,,,,,,,,,,,
10/11/17 4:15,0,0,,14.8129634,,,,0,0,,14.8129634,,,,,,,,,,,,,,,,,,,,
10/11/17 4:20,0,0,,14.6626368,,,,0,0,,14.6626368,,,,,,,,,,,,,,,,,,,,
10/11/17 4:25,0,0,,14.55703197,,,,0,0,,14.55703197,,,,,,,,,,,,,,,,,,,,
10/11/17 4:30,0,0,,14.68298166,,,,0,0,,14.68298166,,,,,,,,,,,,,,,,,,,,
10/11/17 4:35,0,0,,14.58441962,,,,0,0,,14.58441962,,,,,,,,,,,,,,,,,,,,
10/11/17 4:40,0,0,,14.49177183,,,,0,0,,14.49177183,,,,,,,,,,,,,,,,,,,,
10/11/17 4:45,0,0,,14.46461153,,,,0,0,,14.46461153,,,,,,,,,,,,,,,,,,,,
10/11/17 4:50,0,0,,14.46134668,,,,0,0,,14.46134668,,,,,,,,,,,,,,,,,,,,
10/11/17 4:55,0,0,,14.21994493,,,,0,0,,14.21994493,,,,,,,,,,,,,,,,,,,,
10/11/17 5:00,0,0,,14.14010253,,,,0,0,,14.14010253,,,,,,,,,,,,,,,,,,,,
10/11/17 5:05,0,0,,14.29071578,,,,0,0,,14.29071578,,,,,,,,,,,,,,,,,,,,
10/11/17 5:10,0,0,,14.56729196,,,,0,0,,14.56729196,,,,,,,,,,,,,,,,,,,,
10/11/17 5:15,0,0,,14.60522661,,,,0,0,,14.60522661,,,,,,,,,,,,,,,,,,,,
10/11/17 5:20,0,0,,14.88067796,,,,0,0,,14.88067796,,,,,,,,,,,,,,,,,,,,
10/11/17 5:25,0,0,,14.90006364,,,,0,0,,14.90006364,,,,,,,,,,,,,,,,,,,,
10/11/17 5:30,0,0,,15.09881851,,,,0,0,,15.09881851,,,,,,,,,,,,,,,,,,,,
10/11/17 5:35,0,0,,15.22819984,,,,0,0,,15.22819984,,,,,,,,,,,,,,,,,,,,
10/11/17 5:40,0,0,,15.44116341,,,,0,0,,15.44116341,,,,,,,,,,,,,,,,,,,,
10/11/17 5:45,0,0,,15.37178751,,,,0,0,,15.37178751,,,,,,,,,,,,,,,,,,,,
10/11/17 5:50,0,0,,15.76393815,,,,0,0,,15.76393815,,,,,,,,,,,,,,,,,,,,
10/11/17 5:55,0,0,,15.71638132,,,,0,0,,15.71638132,,,,,,,,,,,,,,,,,,,,
10/11/17 6:00,0,0,,15.78489413,,,,0,0,,15.78489413,,,,,,,,,,,,,,,,,,,,
10/11/17 6:05,19.63058257,19.63058257,,16.18380044,,,,19.63092489,19.63092489,,16.18380044,,,,,,,,,,,,,,,,,,,,
10/11/17 6:10,39.1692093,39.1692093,,16.12839357,,,,38.77943568,38.77943568,,16.12839357,,,,,,,,,,,,,,,,,,,,
10/11/17 6:15,58.83689167,58.83689167,,16.3153276,,,,58.6609726,58.6609726,,16.3153276,,,,,,,,,,,,,,,,,,,,
10/11/17 6:20,78.19214009,78.19214009,,16.2024575,,,,77.96179164,77.96179164,,16.2024575,,,,,,,,,,,,,,,,,,,,
10/11/17 6:25,97.10404866,97.10404866,,16.35645555,,,,97.70400817,97.70400817,,16.35645555,,,,,,,,,,,,,,,,,,,,
10/11/17 6:30,117.2100203,117.2100203,,16.34625273,,,,117.7496634,117.7496634,,16.34625273,,,,,,,,,,,,,,,,,,,,
10/11/17 6:35,136.8634893,136.8634893,,16.64498328,,,,137.056482,137.056482,,16.64498328,,,,,,,,,,,,,,,,,,,,
10/11/17 6:40,157.8060533,157.8060533,,16.57986482,,,,157.468273,157.468273,,16.57986482,,,,,,,,,,,,,,,,,,,,
10/11/17 6:45,177.6519139,177.6519139,,16.66745158,,,,177.9393316,177.9393316,,16.66745158,,,,,,,,,,,,,,,,,,,,
10/11/17 6:50,194.5393118,194.5393118,,16.93549649,,,,197.4529895,197.4529895,,16.93549649,,,,,,,,,,,,,,,,,,,,
10/11/17 6:55,215.2704658,215.2704658,,16.90892552,,,,215.1853236,215.1853236,,16.90892552,,,,,,,,,,,,,,,,,,,,
10/11/17 7:00,236.4058351,236.4058351,,17.13407218,,,,232.96082,232.96082,,17.13407218,,,,,,,,,,,,,,,,,,,,
10/11/17 7:05,252.2013247,252.2013247,,17.1577211,,,,255.7616002,255.7616002,,17.1577211,,,,,,,,,,,,,,,,,,,,
10/11/17 7:10,273.1378432,273.1378432,,17.55760874,,,,271.2956891,271.2956891,,17.55760874,,,,,,,,,,,,,,,,,,,,
10/11/17 7:15,288.6356006,288.6356006,,17.84722649,,,,287.6110244,287.6110244,,17.84722649,,,,,,,,,,,,,,,,,,,,
10/11/17 7:20,305.2089693,305.2089693,,18.08705045,,,,307.4515348,307.4515348,,18.08705045,,,,,,,,,,,,,,,,,,,,
